Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Gross profit,Partners,Sifra,Continent
2006,Camping Equipment,Tents,Star Peg,Fax,Korea,5823.16,6120.26,2971,2971,2852.16,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Tents,Star Peg,Fax,Belgium,2646.2,2698.6,1310,1310,1336.2,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,United States,59057.1,62162.1,41400,690,17657.1,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Canada,78314.85,82432.35,54900,915,23414.85,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Japan,44677.98,47026.98,31320,522,13357.98,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Korea,46817.73,49279.23,32820,547,13997.73,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Australia,114433.83,120450.33,80220,1337,34213.83,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Sweden,51097.23,53783.73,35820,597,15277.23,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Germany,41511.15,43693.65,29100,485,12411.15,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Italy,82679.94,87026.94,57960,966,24719.94,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Spain,74120.94,78017.94,51960,866,22160.94,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,United States,368122.59,387477.09,258060,4301,110062.59,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Mexico,81481.68,85765.68,57120,952,24361.68,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,China,228182.94,240179.94,159960,2666,68222.94,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Australia,51867.54,54594.54,36360,606,15507.54,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Netherlands,162963.36,171531.36,114240,1904,48723.36,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,France,30384.45,31981.95,21300,355,9084.45,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,United Kingdom,55034.37,57927.87,38580,643,16454.37,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Belgium,85932.36,90450.36,60240,1004,25692.36,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Switzerland,93036.33,97927.83,65220,1087,27816.33,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Austria,230408.28,242522.28,161520,2692,68888.28,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,United States,2199235.05,2314862.55,1541700,25695,657535.05,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Canada,943715.34,993332.34,661560,11026,282155.34,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Mexico,815672.7,858557.7,571800,9530,243872.7,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Brazil,487349.46,512972.46,341640,5694,145709.46,American Retail Store,19009,South America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Japan,1089646.29,1146935.79,763860,12731,325786.29,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Korea,729569.16,767927.16,511440,8524,218129.16,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,China,974014.2,1025224.2,682800,11380,291214.2,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Singapore,744547.41,783692.91,521940,8699,222607.41,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Australia,387123.57,407477.07,271380,4523,115743.57,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Netherlands,455595.57,479549.07,319380,5323,136215.57,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Sweden,116915.94,123062.94,81960,1366,34955.94,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Finland,697729.68,734413.68,489120,8152,208609.68,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Denmark,271491.48,285765.48,190320,3172,81171.48,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,France,836899.02,880900.02,586680,9778,250219.02,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Germany,671795.91,707116.41,470940,7849,200855.91,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,United Kingdom,858296.52,903422.52,601680,10028,256616.52,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Belgium,345270.06,363423.06,242040,4034,103230.06,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Switzerland,305128.35,321170.85,213900,3565,91228.35,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Austria,251549.01,264774.51,176340,2939,75209.01,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Italy,690968.07,727296.57,484380,8073,206588.07,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Spain,616761.54,649188.54,432360,7206,184401.54,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,Japan,30042.09,31621.59,21060,351,8982.09,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,Germany,40312.89,42432.39,28260,471,12052.89,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Canada,129155.31,135945.81,90540,1509,38615.31,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Japan,36632.52,38558.52,25680,428,10952.52,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Australia,63251.01,66576.51,44340,739,18911.01,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Sweden,35947.8,37837.8,25200,420,10747.8,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Germany,64363.68,67747.68,45120,752,19243.68,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Italy,74377.71,78288.21,52140,869,22237.71,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,United States,22253.4,23423.4,15600,260,6653.4,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Germany,36718.11,38648.61,25740,429,10978.11,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Spain,69584.67,73243.17,48780,813,20804.67,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Telephone,United States,70860.92,74589.64,43688,508,27172.92,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Canada,158879.11,167239.37,97954,1139,60925.11,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Australia,184545.27,194256.09,113778,1323,70767.27,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator,Telephone,France,51750.79,54473.93,31906,371,19844.79,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Italy,79369.81,83546.27,48934,569,30435.81,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,United States,589828.88,616392.34,361028,4198,228800.88,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Mexico,92760.85,97641.95,57190,665,35570.85,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Japan,53564.16,56382.72,33024,384,20540.16,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,China,164040.24,172672.08,101136,1176,62904.24,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Australia,67234.18,70772.06,41452,482,25782.18,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Netherlands,218639.22,228467.48,133816,1556,84823.22,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,France,60120.19,63283.73,37066,431,23054.19,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,United Kingdom,22318.4,23492.8,13760,160,8558.4,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Belgium,45194.76,47572.92,27864,324,17330.76,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Switzerland,41289.04,43461.68,25456,296,15833.04,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Austria,212119.98,222006.96,130032,1512,82087.98,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,United States,2858284.19,2982264.13,1746746,20311,1111538.19,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Canada,1191419.47,1247614.51,730742,8497,460677.47,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Mexico,1064350.49,1109300.65,649730,7555,414620.49,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Brazil,673867.44,702434.72,411424,4784,262443.44,American Retail Store,19009,South America
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Japan,1388121.52,1450386.74,849508,9878,538613.52,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Korea,927055.99,966581.89,566138,6583,360917.99,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,China,1432089.63,1493701.59,874878,10173,557211.63,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Singapore,983931.45,1027663.17,601914,6999,382017.45,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Australia,562833.34,585264.38,342796,3986,220037.34,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Netherlands,601949.38,626964.1,367220,4270,234729.38,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Sweden,152792.06,156520.78,91676,1066,61116.06,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Finland,926902.15,968050.19,566998,6593,359904.15,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Denmark,412053.25,432708.01,253442,2947,158611.25,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,France,1035189.95,1079640.99,632358,7353,402831.95,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Germany,1038860.79,1083752.23,634766,7381,404094.79,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,United Kingdom,1175927.72,1226324.16,718272,8352,457655.72,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Belgium,525479.8,547969.56,320952,3732,204527.8,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Switzerland,486723.69,507591.31,297302,3457,189421.69,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Austria,426845.6,443720.26,259892,3022,166953.6,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Italy,951628.31,992717.63,581446,6761,370182.31,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Web,Spain,970077.39,1010630.89,591938,6883,378139.39,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Mail,Japan,66118.26,69597.42,40764,474,25354.26,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Mail,Germany,51192.83,53886.61,31562,367,19630.83,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,E-mail,Canada,129725.7,136551.9,79980,930,49745.7,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator,E-mail,Japan,86365.64,87510.68,51256,596,35109.64,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,E-mail,Sweden,60398.96,62549.58,36636,426,23762.96,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,E-mail,Germany,41149.55,43314.85,25370,295,15779.55,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,E-mail,Italy,91644.93,96467.31,56502,657,35142.93,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator,Fax,Korea,99595.86,104836.62,61404,714,38191.86,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator,Fax,Spain,74348.17,78260.39,45838,533,28510.17,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,United States,96973.8,102078.9,57750,385,39223.8,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,Canada,109064.04,114805.62,64950,433,44114.04,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,Sweden,139913.04,145827,82500,550,57413.04,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,France,126099.18,132304.86,74850,499,51249.18,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,Germany,62718.12,66019.86,37350,249,25368.12,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,Austria,10340.46,10340.46,5850,39,4490.46,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Telephone,Spain,180597.96,190105.38,107550,717,73047.96,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,United States,275556.72,290063.16,164100,1094,111456.72,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Canada,410458.8,430057.08,243300,1622,167158.8,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Mexico,230722.08,242868.24,137400,916,93322.08,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,China,149364.84,157228.02,88950,593,60414.84,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Netherlands,246073.68,258246.36,146100,974,99973.68,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Sweden,49620.36,52232.58,29550,197,20070.36,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Denmark,64733.16,68140.98,38550,257,26183.16,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,France,173771.1,181090.62,102450,683,71321.1,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Belgium,169899.78,178439.22,100950,673,68949.78,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Switzerland,98485.08,103669.74,58650,391,39835.08,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Sales visit,Austria,478081.62,502705.44,284400,1896,193681.62,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,United States,3477909.78,3644349.3,2061750,13745,1416159.78,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Canada,899689.26,945224.1,534750,3565,364939.26,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Mexico,1126408.56,1180403.28,667800,4452,458608.56,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Brazil,760969.86,798336.54,451650,3011,309319.86,American Retail Store,19009,South America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Japan,1780647.18,1868176.44,1056900,7046,723747.18,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Korea,1048073.52,1099535.58,622050,4147,426023.52,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,China,1630434,1709622.72,967200,6448,663234,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Singapore,1097203.38,1151237.88,651300,4342,445903.38,Abc Shoji K.K.,15904,Asia
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Australia,835446.9,876287.7,495750,3305,339696.9,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Netherlands,713271.84,747694.8,423000,2820,290271.84,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Sweden,62718.3,65224.44,36900,246,25818.3,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Finland,1046085.24,1096353.9,620250,4135,425835.24,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Denmark,286135.68,301199.04,170400,1136,115735.68,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,France,997604.58,1047037.86,592350,3949,405254.58,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Germany,1077861.9,1129761.54,639150,4261,438711.9,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,United Kingdom,1396477.08,1464103.08,828300,5522,568177.08,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Belgium,368381.22,387369.54,219150,1461,149231.22,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Switzerland,499876.26,523916.64,296400,1976,203476.26,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Austria,242786.16,254004.12,143700,958,99086.16,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Italy,1030256.46,1080180.36,611100,4074,419156.46,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Web,Spain,966543.84,1014160.5,573750,3825,392793.84,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Special,United States,81609.12,85905.36,48600,324,33009.12,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Mail,Germany,102011.4,107381.7,60750,405,41261.4,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,E-mail,Canada,259940.16,273624.48,154800,1032,105140.16,American Retail Store,19009,North America
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,E-mail,Australia,85639.2,90147.6,51000,340,34639.2,Abc Shoji K.K.,15904,Oceania
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,E-mail,Sweden,103893.96,108972.54,61650,411,42243.96,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,E-mail,Germany,40420.26,41892.12,23700,158,16720.26,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,E-mail,Italy,123673.08,130183.74,73650,491,50023.08,Abc Shoji K.K.,15904,Europe
2006,Camping Equipment,Sleeping Bags,Hibernator Extreme,Fax,United States,37278.24,39240.72,22200,148,15078.24,American Retail Store,19009,North America
